conversation_id,use_case,sender_id,user_message,bot_message,created_time,intent,entities
3,,2185202514879696,"Alo a
Quây cũi bên mình
Loại kích thước 1m bnhiu a
Quây và thảm a",,2020-07-23 09:31:35,query_knowledge_base,"quay,size,1m,quay,tham,"
3,uc_s2,2185202514879696,Xin giá của cả xe đây này nữa a ,,2020-07-23 09:39:07,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/110785759_609409026645090_8859550179902088210_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=y264gcDJRpIAX9E2AYO&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=d4aca277a4cbbc758fcc70b41881fc01&oe=5F3FFC00,price,xe,đây này,"
3,,2185202514879696,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-23 09:39:10,,
3,,2185202514879696,,,2020-07-23 09:39:10,,
3,,2185202514879696,,,2020-07-23 09:39:10,,
4,,2706483582700681,/start_conversation,,2020-07-22 04:41:08,start_conversation,
4,,2706483582700681,,"Chào Nguyễn Việt Hà, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-22 04:41:08,,
4,uc_s2,2706483582700681,Alo Gấu ơi Xe này bn ạ ,,2020-07-22 04:41:34,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/115803699_723288851782044_5509941279608887326_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=I5WM6MDfY6kAX8pdP12&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=4ca0ce9ea853ec1668daa2833eb1c85a&oe=5F3B8235,xe,này,price,"
4,,2706483582700681,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-22 04:41:36,,
4,,2706483582700681,,,2020-07-22 04:41:36,,
4,,2706483582700681,,,2020-07-22 04:41:36,,
5,,3096596470423789,/start_conversation,,2020-07-31 10:04:55,start_conversation,
5,,3096596470423789,,"Chào Thảo Chi, mình là Gấu Bino, trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-31 10:04:55,,
5,uc_s2,3096596470423789,t xin giá với ,,2020-07-31 10:09:44,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/98430254_1369955373191409_7591911009908948992_n.png?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JIbE1i-8upgAX9FjRXl&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=4818774beac79168e8633cfcee2370ab&oe=5F4A3E10,price,"
5,,3096596470423789,,"Sản phẩm Bàn ghế đa năng Lego Holla chính hãng / Mẫu Gấu có giá: *890,000 VND (giá gốc 1,400,000 VND)*, bạn vui lòng bấm vào sản phẩm để xem thông tin chi tiết ạ!",2020-07-31 10:09:46,,
5,,3096596470423789,,,2020-07-31 10:09:46,,
5,,3096596470423789,.,,2020-07-31 10:48:16,ignore,
5,,3096596470423789,,,2020-07-31 10:53:11,send_link,"https://scontent.xx.fbcdn.net/v/t1.15752-9/98430254_1369955373191409_7591911009908948992_n.png?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=JIbE1i-8upgAX9FjRXl&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=4818774beac79168e8633cfcee2370ab&oe=5F4A3E10,"
5,,3096596470423789,,Bạn đang tìm kiếm thông tin gì ạ?,2020-07-31 10:53:11,,
12,uc_s2,2537392899663960,Hi shop Mẫu này giá bn zay bạn ,,2020-07-31 08:37:49,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116066755_780193569416049_6189010634609554543_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=ztSfmyORrU0AX9zAce9&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=78a68067d6e0b5ab08beba9c9a618579&oe=5F4B0B55,mẫu này,price,"
12,,2537392899663960,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-31 08:37:51,,
12,,2537392899663960,,,2020-07-31 08:37:51,,
12,,2537392899663960,,,2020-07-31 08:37:51,,
13,uc_s2,2558021214272335,giá xe này bnhiu vậy e ?? ,,2020-07-23 06:51:39,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/109364760_640413879904941_1947199860776345637_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=i5UAn2l64d4AX-mir6L&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=b53f85b4d35f8cecc405b7b095f09da3&oe=5F3EA4F9,price,xe,này,price,"
13,,2558021214272335,,"Sản phẩm Xe đẩy 2 chiều cao cấp Mastela có giá: *1,640,000 VND (giá gốc 3,100,000 VND)*, bạn vui lòng bấm vào sản phẩm để xem thông tin chi tiết ạ!",2020-07-23 06:51:42,,
13,,2558021214272335,,,2020-07-23 06:51:42,,
15,uc_s2,1963772107005364,Gia bn e Con mau xanh ko ,,2020-07-31 07:55:49,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116292228_624950905095828_1080461884959155040_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=j2t7BPOmft0AX-AYCaT&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=d05cf2b2ac125f29be04e2e146b63dfb&oe=5F4A4C6F,price,mau xanh,"
15,,1963772107005364,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-31 07:55:51,,
15,,1963772107005364,,,2020-07-31 07:55:51,,
15,,1963772107005364,,,2020-07-31 07:55:51,,
15,,1963772107005364,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/2435092373"", ""product_id"": ""https://shopee.vn/product/36371562/2435092373""}",,2020-07-31 07:57:19,query_knowledge_base,"https://shopee.vn/product/36371562/2435092373,https://shopee.vn/product/36371562/2435092373,"
15,,1963772107005364,,"Sản phẩm Đai xe máy có phản quang mẫu mới 2019 có giá bán thấp nhất từ: *129,000 VND*, bạn vui lòng bấm vào sản phẩm để xem thông tin chi tiết ạ!",2020-07-31 07:57:20,,
15,,1963772107005364,,,2020-07-31 07:57:20,,
16,uc_s1,2093944380628860,Shop còn bộ này k ạ Loại 2 ghế ạ? Bàn lego ,,2020-07-31 06:56:23,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94033054_2606739919566788_1256286167532306432_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=76R2xgzRhkYAX888TKq&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=c013292c9eee623009be54337303062f&oe=5F4A7B25,bộ này,ghe,lego,"
16,,2093944380628860,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-31 06:56:26,,
16,,2093944380628860,,,2020-07-31 06:56:26,,
16,,2093944380628860,,,2020-07-31 06:56:26,,
17,uc_s1,1195017330604603,e ơi còn rơ lưỡi này ko ,,2020-07-30 13:54:49,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116909701_2399947160306053_3772512715813593427_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=bgOXBm1P6cMAX9kRenk&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=0b3f2eac229d0ac33923c2b16a319c0d&oe=5F499191,lưỡi này,"
17,,1195017330604603,,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!",2020-07-30 13:54:53,,
17,,1195017330604603,e ơi,,2020-07-31 04:18:33,greet,
17,,1195017330604603,,"Chào Phùng Tuyết Nhung, mình là Gấu Bino, trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-31 04:18:33,,
17,,1195017330604603,còn rơ lưỡi ko e,,2020-07-31 04:19:03,query_knowledge_base,"rơ lưỡi,"
17,,1195017330604603,,"Dạ, bạn chờ trong ít phút shop kiểm tra kho hàng rồi báo lại bạn ngay ạ! ^^",2020-07-31 04:19:04,,
18,uc_s2,2496904973685342,Bộ này bao nhiu em ưi ,,2020-07-30 16:18:46,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116432938_766824277477924_9167835669820886335_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=WPE5MusyKQEAX9PVz4k&_nc_oc=AQnJLeg3LVh9lrZbzqCvZa73-Z4HzynfGXcczfj9mIhrJTKzcLqNuuZAf9AIXqNQH_OPdXIUjQ_C5j3Wk-fit598&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=0f77d2848964cf812c7b1aa2c3e94ec2&oe=5F4A6204,bộ này,price,"
18,,2496904973685342,,"Sản phẩm Bàn ghế đa năng Lego Holla chính hãng / Mẫu Gấu có giá: *890,000 VND (giá gốc 1,400,000 VND)*, bạn vui lòng bấm vào sản phẩm để xem thông tin chi tiết ạ!",2020-07-30 16:18:48,,
18,,2496904973685342,,,2020-07-30 16:18:48,,
18,,2496904973685342,,,2020-07-30 16:31:22,send_link,"https://scontent.xx.fbcdn.net/v/t1.15752-9/106120563_750454519034982_2144513943338275920_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=0FYPu3Q9u6AAX_ieY8V&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=37e9f1f108ed0f3e4e76b7816eb13aaf&oe=5F473A74,"
18,,2496904973685342,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 16:31:24,,
18,,2496904973685342,,,2020-07-30 16:31:24,,
18,,2496904973685342,,,2020-07-30 16:31:24,,
20,,3272739352783589,/start_conversation,,2020-07-30 12:49:05,start_conversation,
20,,3272739352783589,,"Chào Mai Huong, mình là Gấu Bino, trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-30 12:49:05,,
20,uc_s2,3272739352783589,Tủ này có ship vào tphcm không? Giá bao nhiêu ? ,,2020-07-30 12:49:42,handover_to_inbox,"https://scontent.xx.fbcdn.net/v/t1.15752-9/115929198_740112686550602_7612253607477605330_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=5THJbH-QpMgAX8KiJ2U&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=60fceb18e18e86c567349b0c70964512&oe=5F47D7AB,này,price,"
20,,3272739352783589,,Bạn đang tìm kiếm thông tin gì ạ?,2020-07-30 12:49:42,,
20,,3272739352783589,Cái khay để đồ màu xanh kế bên shop có bán luôn ko?,,2020-07-30 12:52:27,query_knowledge_base,"khay,màu xanh,"
20,,3272739352783589,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,2020-07-30 12:52:30,,
20,,3272739352783589,,,2020-07-30 12:52:30,,
23,uc_s2,2196385107097790,bộ này thì bn b ,,2020-07-30 08:54:08,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116584858_969063476861683_8647061308205156476_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=4linm9DRowEAX_-SGzV&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=4b5099fbb3a96d718bdbff700a8f1a50&oe=5F495D0D,bộ này,price,"
23,,2196385107097790,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 08:54:10,,
23,,2196385107097790,,,2020-07-30 08:54:10,,
23,,2196385107097790,,,2020-07-30 08:54:10,,
28,uc_s2,1462504103854646,xe này giá bn b ,,2020-07-30 04:31:37,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116584173_421430152149554_2210210746559676170_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=vawv_BcjiRIAX8vVMPz&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=11e6e6ad6e378efe32f23310e26952e7&oe=5F473DF3,xe,này,price,"
28,,1462504103854646,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 04:31:39,,
28,,1462504103854646,,,2020-07-30 04:31:39,,
28,,1462504103854646,,,2020-07-30 04:31:39,,
29,uc_s1,1660263914007206,Quạt này bên bạn còn ko nữa bạn ,,2020-07-30 04:20:30,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116243518_326656548466777_9205176524330970287_n.png?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=n6XcDSylVgEAX9l_RVt&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=87c8e8742578dd9ee3b8d9b71c187b84&oe=5F48FEB4,quạt,này,"
29,,1660263914007206,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 04:20:33,,
29,,1660263914007206,,,2020-07-30 04:20:33,,
29,,1660263914007206,,,2020-07-30 04:20:33,,
29,,1660263914007206,Cái quạt mastela ấy Cái này còn ko bạn ,,2020-07-30 04:21:52,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116243518_326656548466777_9205176524330970287_n.png?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=n6XcDSylVgEAX9l_RVt&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=87c8e8742578dd9ee3b8d9b71c187b84&oe=5F48FEB4,mastela,cái này,"
29,,1660263914007206,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 04:21:55,,
29,,1660263914007206,,,2020-07-30 04:21:55,,
29,,1660263914007206,,,2020-07-30 04:21:55,,
31,uc_s2,1788711657884725,giá bn bạn ,,2020-07-30 03:34:40,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/115963574_326485488527576_7415781459862979785_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=R-pl9Xbub0cAX-LzUIY&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=7c9661550aa35706d504d3c10f02a642&oe=5F4627A8,price,"
31,,1788711657884725,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-30 03:34:42,,
31,,1788711657884725,,,2020-07-30 03:34:42,,
31,,1788711657884725,,,2020-07-30 03:34:42,,
31,,1788711657884725,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/5604021128"", ""product_id"": ""https://shopee.vn/product/36371562/5604021128""}",,2020-07-30 03:35:23,query_knowledge_base,"https://shopee.vn/product/36371562/5604021128,https://shopee.vn/product/36371562/5604021128,"
31,,1788711657884725,,"Dạ, bạn chờ trong ít phút shop kiểm tra kho hàng rồi báo lại bạn ngay ạ! ^^",2020-07-30 03:35:24,,
36,,2747928858640633,/start_conversation,,2020-07-29 17:08:38,start_conversation,
36,,2747928858640633,,"Chào Tuyen Tran, mình là Gấu Bino, trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-29 17:08:39,,
36,uc_s2,2747928858640633,Báo giá e những sp này ạ ,,2020-07-29 17:09:30,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/103496882_293641615017019_727783049254702496_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=Zps606njY8MAX_qCXCx&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=f59f1302b6cbd8c25e8ea9bb2c2475a4&oe=5F47FA1F,https://scontent.xx.fbcdn.net/v/t1.15752-9/116515918_1303260473362402_2473317814398269433_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=KdpHhPywNl4AX-42Tkj&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=b391ef265c730006a184eca2724349aa&oe=5F488CEB,https://scontent.xx.fbcdn.net/v/t1.15752-9/116695562_224656845390295_244722541586698058_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=pTZbnx2JAMQAX_hbm84&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=2e27c6acf763a4ffb075f395d1d139b5&oe=5F45F02C,https://scontent.xx.fbcdn.net/v/t1.15752-9/116792015_333178814483145_1835915898790279100_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=1MYJs4Bbn9YAX-yZym2&_nc_oc=AQk2Ra_QPCZ7j0YQljtuqj8iy1if7AT4gk3AZhKYBil_xNTs0_2pZv4Kodb74VHE-FygXsZKW2meoxz6fGmdG5rb&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=08e9f33ff343dd9f4c6f19bcc8447724&oe=5F491E34,https://scontent.xx.fbcdn.net/v/t1.15752-9/116432308_1476463415879800_1535566255543772377_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=Rlv7Siv5XnsAX_m6mge&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=7d67536910344d5ad6c3d552dc3d1c7f&oe=5F475E3F,price,sp này,"
36,,2747928858640633,,"Dạ, bạn chờ trong ít phút shop kiểm tra kho hàng rồi báo lại bạn ngay ạ! ^^",2020-07-29 17:09:32,,
40,uc_s1,2755573641135438,Shop còn hộp rơ lưỡi này ko ạ ,,2020-07-29 08:01:16,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116548409_293211481763328_9218400882059690350_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=urUQ8CB6-5cAX8zKfBV&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=e91e7a2a9d549a89c825bd6c3019fbb5&oe=5F465CE1,này,"
40,,2755573641135438,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-29 08:01:19,,
40,,2755573641135438,,,2020-07-29 08:01:19,,
40,,2755573641135438,,,2020-07-29 08:01:19,,
40,,2755573641135438,"/disagree{""object_type"": null}",,2020-07-29 08:02:05,disagree,
40,,2755573641135438,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,2020-07-29 08:02:05,,
40,,2755573641135438,/connect_employee,,2020-07-29 08:02:12,connect_employee,
40,,2755573641135438,,"Dạ, bạn vui lòng chờ trong ít phút nhân viên của shop sẽ phục vụ bạn ạ!^^",2020-07-29 08:02:13,,
47,,3466218956784631,/start_conversation,,2020-07-29 04:24:44,start_conversation,
47,,3466218956784631,,"Chào Doan Phuong Anh, mình là Gấu Bino, trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",2020-07-29 04:24:45,,
47,uc_s2,3466218956784631,cho m xin giá set này sz nhỏ nhất là bn ạ ,,2020-07-29 04:25:13,query_knowledge_base,"https://scontent.xx.fbcdn.net/v/t1.15752-9/116398888_596291141254512_5816012861407487755_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=f2Muy6Sg2YgAX9O3Dgt&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=ffae5e8d8decd106a1fc75ce3dc83c3c&oe=5F4757C3,price,size,price,"
47,,3466218956784631,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",2020-07-29 04:25:16,,
47,,3466218956784631,,,2020-07-29 04:25:16,,
47,,3466218956784631,,,2020-07-29 04:25:16,,
47,,3466218956784631,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/4116872952"", ""product_id"": ""https://shopee.vn/product/36371562/4116872952""}",,2020-07-29 04:26:58,query_knowledge_base,"https://shopee.vn/product/36371562/4116872952,https://shopee.vn/product/36371562/4116872952,"
47,,3466218956784631,,"Sản phẩm Quây góc vuông cánh nhỏ hình ngôi nhà có giá bán thấp nhất từ: *1,040,000 VND*, bạn vui lòng bấm vào sản phẩm để xem thông tin chi tiết ạ!",2020-07-29 04:26:58,,
47,,3466218956784631,,,2020-07-29 04:26:58,,
47,,3466218956784631,"kích thước nhỏ nhất giá 1.3 ạ
có bao gồm thảm ko ạ",,2020-07-29 04:27:01,query_knowledge_base,"size,giá 1.3,tham,"
47,,3466218956784631,,"Dạ, bạn chờ trong ít phút shop kiểm tra kho hàng rồi báo lại bạn ngay ạ! ^^",2020-07-29 04:27:02,,
